20190119000002, 1015.09, 16.04, 50.50,  31.2
20190119001002, 1014.91, 15.47, 53.24,  30.7
20190119002001, 1014.96, 14.66, 56.97,  30.5
20190119003002, 1014.74, 14.33, 58.03,  30.0
20190119004002, 1014.35, 13.81, 58.65,  29.4
20190119005002, 1014.64, 13.31, 58.89,  29.0
20190119010002, 1014.41, 12.83, 59.75,  28.5
20190119011002, 1014.33, 12.39, 60.29,  27.9
20190119012002, 1014.42, 12.10, 60.26,  27.0
20190119013002, 1014.47, 11.61, 61.01,  27.4
20190119014002, 1014.63, 11.30, 60.97,  26.7
20190119015001, 1014.81, 11.01, 60.41,  25.9
20190119020002, 1014.83, 10.66, 60.62,  26.2
20190119021001, 1015.15, 10.38, 61.72,  25.9
20190119022002, 1015.56, 10.13, 60.59,  25.0
20190119023001, 1016.10,  9.84, 61.21,  25.0
20190119024002, 1016.07,  9.67, 60.34,  24.9
20190119025002, 1016.49,  9.44, 60.81,  24.4
20190119030002, 1016.60,  9.23, 61.68,  24.2
20190119031002, 1016.66,  9.04, 61.27,  24.0
20190119032002, 1016.77,  8.89, 60.25,  23.5
20190119033002, 1016.70,  8.67, 60.48,  23.5
20190119034002, 1016.66,  8.54, 60.88,  22.9
20190119035002, 1016.94,  8.37, 61.38,  22.7
20190119040002, 1017.04,  8.25, 61.01,  22.9
20190119041002, 1017.24,  8.10, 61.21,  22.6
20190119042002, 1017.59,  7.96, 61.25,  22.4
20190119043002, 1017.73,  7.87, 61.04,  22.2
20190119044002, 1017.80,  7.79, 61.07,  21.9
20190119045002, 1017.91,  7.70, 61.00,  21.7
20190119050001, 1018.01,  7.58, 60.90,  21.7
20190119051002, 1018.04,  7.54, 60.82,  21.4
20190119052001, 1018.35,  7.45, 61.02,  21.2
20190119053002, 1018.30,  7.47, 60.81,  21.1
20190119054002, 1018.54,  7.39, 60.65,  21.1
20190119055002, 1018.85,  7.28, 60.54,  20.9
20190119060002, 1018.97,  7.20, 60.63,  20.7
20190119061002, 1019.21,  7.17, 60.26,  20.9
20190119062002, 1019.36,  7.09, 60.24,  20.6
20190119063002, 1019.35,  6.94, 60.26,  20.6
20190119064002, 1019.38,  6.92, 59.94,  20.4
20190119065002, 1019.50,  6.84, 59.80,  19.9
20190119070002, 1019.85,  6.86, 59.94,  20.1
20190119071002, 1019.80,  6.82, 59.86,  20.2
20190119072002, 1019.91,  6.78, 59.64,  20.2
20190119073002, 1019.91,  6.71, 59.79,  20.1
20190119074002, 1020.09,  6.79, 59.97,  19.9
20190119075002, 1019.97,  6.90, 60.25,  20.1
20190119080001, 1019.95,  7.16, 59.99,  19.4
20190119081002, 1020.14,  7.45, 60.62,  19.2
20190119082001, 1020.25,  7.69, 60.50,  19.6
20190119083002, 1020.18,  7.96, 61.02,  19.2
20190119084001, 1020.36,  8.21, 60.86,  19.7
20190119085002, 1020.68,  8.50, 61.20,  19.7
20190119090001, 1020.91, 10.00, 66.86,  20.7
20190119091002, 1020.73, 12.28, 67.63,  20.9
20190119092002, 1020.49, 14.47, 70.25,  22.4
20190119115002,  992.87, 22.77, 27.48,  28.2
20190119120002,  992.78, 22.78, 28.17,  22.4
20190119121002,  992.73, 22.78, 27.91,  21.1
20190119122002,  992.40, 22.84, 27.84,  20.4
20190119123002,  992.35, 22.84, 28.98,  20.1
20190119124002,  992.48, 23.05, 27.43,  19.2
20190119125002,  992.51, 23.09, 28.29,  18.9
20190119130002,  992.50, 23.16, 28.29,  18.6
20190119131002,  992.31, 23.17, 27.42,  18.2
20190119132001,  992.40, 23.26, 26.87,  18.1
20190119133002,  992.15, 23.57, 26.73,  17.7
20190119134002,  992.12, 23.30, 26.73,  17.2
20190119135002,  992.14, 23.30, 27.03,  17.1
20190119140001,  992.21, 23.47, 26.97,  17.1
20190119141002,  992.11, 23.55, 26.34,  16.4
20190119142002,  992.40, 23.26, 26.20,  16.6
20190119143002,  992.36, 23.07, 26.91,  16.1
20190119144002,  992.57, 23.33, 26.15,  16.1
20190119145002,  992.75, 23.34, 26.75,  15.9
20190119150002,  992.98, 23.50, 26.30,  15.6
