20190130000002, 1023.86, 13.82, 42.01,  54.6
20190130001001, 1023.79, 12.52, 44.24,  54.2
20190130002002, 1023.97, 11.66, 45.28,  53.9
20190130003002, 1023.75, 11.24, 46.29,  53.6
20190130004002, 1023.72, 10.70, 45.93,  52.4
20190130005002, 1023.79, 10.22, 45.99,  52.6
20190130010002, 1023.78,  9.87, 46.79,  51.9
20190130011002, 1023.78,  9.55, 46.96,  51.4
20190130012001, 1024.01,  9.20, 47.05,  51.1
20190130013002, 1023.94,  8.90, 47.44,  50.9
20190130014002, 1024.01,  8.59, 47.56,  50.4
20190130015002, 1024.24,  8.31, 48.09,  49.9
20190130020002, 1024.38,  7.97, 48.29,  49.6
20190130021002, 1024.48,  7.68, 48.87,  49.8
20190130022002, 1024.41,  7.41, 48.91,  48.9
20190130023002, 1024.61,  7.14, 49.68,  47.9
20190130024002, 1024.77,  6.93, 49.60,  47.8
20190130025002, 1024.87,  6.71, 50.11,  47.4
20190130030002, 1024.76,  6.50, 50.35,  47.1
20190130031002, 1024.77,  6.33, 50.58,  46.6
20190130032002, 1024.56,  6.16, 50.75,  46.4
20190130033002, 1024.64,  6.00, 50.95,  45.6
20190130034001, 1024.74,  5.83, 51.07,  45.6
20190130035002, 1024.94,  5.66, 51.23,  45.6
20190130040001, 1025.20,  5.54, 51.46,  45.1
20190130041002, 1025.22,  5.45, 51.54,  44.9
20190130042002, 1025.32,  5.30, 51.95,  44.8
20190130043002, 1025.34,  5.24, 52.11,  44.3
20190130044002, 1025.23,  5.11, 52.15,  44.8
20190130045002, 1025.13,  5.04, 52.42,  43.6
20190130050002, 1025.20,  4.99, 52.24,  43.6
20190130051002, 1025.41,  4.96, 52.16,  43.6
20190130052002, 1025.32,  4.98, 52.14,  43.4
20190130053002, 1025.12,  4.99, 51.83,  43.0
20190130054002, 1025.26,  5.02, 51.75,  43.1
20190130055001, 1025.28,  5.02, 51.52,  43.1
20190130060002, 1025.30,  4.97, 51.38,  42.6
20190130061002, 1025.47,  4.96, 51.66,  42.5
20190130062002, 1025.54,  4.89, 51.63,  42.5
20190130063002, 1025.75,  4.78, 51.86,  42.1
20190130064002, 1025.76,  4.68, 51.99,  42.3
20190130065002, 1025.81,  4.61, 51.91,  42.1
20190130070002, 1025.98,  4.57, 52.24,  41.8
20190130071002, 1025.80,  4.58, 52.04,  41.8
20190130072002, 1025.97,  5.58, 59.57,  41.8
20190130073002, 1026.01,  9.33, 56.29,  43.0
20190130074002, 1026.11,  9.38, 52.69,  43.6
20190130075002, 1026.13,  8.10, 52.64,  44.4
20190130080002, 1026.20,  7.66, 52.44,  44.4
20190130081001, 1026.27,  7.58, 51.59,  45.1
20190130082002, 1026.17,  7.57, 50.82,  44.4
20190130083002, 1026.22,  7.79, 49.78,  43.8
