20190220000001, 1009.67, 17.54, 50.06,  25.2
20190220001002, 1009.46, 17.47, 51.04,  24.5
20190220002002, 1009.33, 17.32, 51.12,  24.4
20190220003002, 1009.19, 17.05, 51.44,  23.7
20190220004002, 1009.28, 16.68, 51.81,  23.2
20190220005001, 1008.91, 16.39, 52.13,  23.2
20190220010002, 1008.91, 16.11, 52.40,  22.7
20190220011002, 1008.78, 15.88, 52.71,  21.7
20190220012002, 1008.69, 15.58, 53.02,  21.7
20190220013002, 1008.85, 15.33, 53.48,  21.6
20190220014002, 1008.68, 15.10, 53.89,  21.4
20190220015002, 1008.67, 14.88, 54.18,  20.4
20190220020002, 1008.84, 14.70, 54.47,  20.6
20190220021002, 1009.01, 14.54, 54.64,  20.4
20190220022002, 1008.75, 14.38, 54.88,  20.2
20190220023002, 1008.75, 14.21, 55.07,  19.7
20190220024002, 1008.76, 14.05, 55.37,  19.2
20190220025001, 1008.66, 13.90, 55.49,  19.4
20190220030002, 1008.83, 13.75, 55.67,  19.1
20190220031002, 1008.67, 13.59, 55.86,  19.1
20190220032002, 1008.52, 13.48, 56.08,  19.1
20190220033002, 1008.53, 13.31, 56.60,  19.1
20190220034001, 1008.41, 13.21, 56.49,  18.6
20190220035002, 1008.38, 13.11, 56.69,  18.2
20190220040002, 1008.39, 13.01, 56.78,  18.4
20190220041002, 1008.48, 12.94, 56.65,  18.1
20190220042002, 1008.58, 12.84, 56.89,  18.1
20190220043002, 1008.62, 12.74, 56.97,  17.7
20190220044002, 1008.60, 12.67, 57.18,  17.7
20190220045002, 1008.56, 12.57, 57.40,  17.4
20190220050002, 1008.64, 12.47, 57.65,  17.4
20190220051002, 1008.90, 12.41, 57.69,  17.4
20190220052002, 1009.03, 12.32, 57.89,  17.1
20190220053002, 1009.19, 12.26, 57.73,  17.2
20190220054002, 1009.47, 12.19, 58.04,  17.2
20190220055002, 1009.46, 12.13, 58.28,  17.2
20190220060002, 1009.81, 12.08, 58.47,  17.2
20190220061002, 1009.57, 12.09, 58.35,  17.1
20190220062002, 1009.66, 12.06, 58.52,  16.6
20190220063002, 1009.89, 12.07, 58.48,  16.6
20190220064002, 1010.07, 12.05, 58.78,  16.9
20190220065002, 1010.20, 12.09, 59.28,  16.6
20190220070002, 1010.22, 12.17, 59.34,  16.7
20190220071002, 1010.49, 12.33, 59.59,  16.6
20190220072002, 1010.70, 13.05, 59.46,  15.4
20190220073002, 1010.60, 12.78, 62.83,  16.9
20190220074002, 1010.78, 12.74, 63.45,  16.1
20190220075001, 1010.87, 12.94, 63.23,  16.3
20190220080002, 1010.81, 13.29, 62.44,  15.9
20190220081002, 1010.70, 13.69, 61.38,  16.1
20190220082002, 1010.90, 14.07, 60.88,  16.3
20190220083002, 1011.01, 14.41, 60.61,  16.4
20190220084002, 1010.95, 14.77, 60.41,  16.6
20190220085002, 1010.96, 15.08, 59.58,  16.3
20190220090002, 1010.95, 15.32, 59.02,  75.5
20190220091002, 1010.84, 15.63, 59.36,  71.0
20190220092002, 1011.10, 15.93, 58.88,  69.2
20190220093002, 1011.20, 16.22, 57.25,  67.8
20190220094002, 1011.16, 16.68, 55.91,  67.3
20190220095002, 1011.39, 17.25, 54.72,  66.8
20190220100001, 1011.33, 17.81, 51.97,  66.5
20190220101002, 1011.51, 18.29, 50.30,  66.2
20190220102002, 1011.39, 18.95, 48.55,  65.8
20190220103002, 1011.44, 19.31, 47.67,  65.2
20190220104002, 1011.27, 19.65, 46.65,  64.8
20190220105002, 1011.14, 19.72, 46.53,  64.5
20190220110002, 1011.03, 19.57, 47.29,  64.0
20190220111002, 1011.23, 19.64, 47.07,  63.3
20190220112002, 1011.22, 19.41, 47.12,  62.7
20190220113002, 1011.16, 19.21, 47.45,  62.0
20190220114002, 1011.25, 19.45, 46.39,  61.2
