20190221000002, 1013.67, 20.31, 52.28,  43.1
20190221001002, 1013.85, 19.73, 57.66,  42.6
20190221002002, 1013.63, 19.32, 57.93,  41.8
20190221003001, 1013.41, 18.92, 58.47,  40.8
20190221004002, 1013.34, 18.51, 61.22,  39.8
20190221005001, 1013.14, 18.19, 61.55,  39.6
20190221010002, 1013.05, 17.85, 62.47,  38.5
20190221011002, 1013.00, 17.52, 62.46,  38.6
20190221012002, 1013.11, 17.20, 62.58,  38.5
20190221013002, 1012.97, 16.86, 63.10,  37.5
20190221014002, 1012.83, 16.51, 63.43,  37.0
20190221015002, 1012.91, 16.19, 63.00,  36.5
20190221020001, 1012.95, 15.93, 62.84,  36.0
20190221021002, 1012.84, 15.62, 63.25,  35.5
20190221022002, 1012.86, 15.38, 63.64,  35.2
20190221023002, 1013.12, 15.16, 64.06,  34.5
20190221024002, 1013.34, 14.94, 64.18,  34.3
20190221025002, 1014.37, 14.75, 63.84,  34.0
20190221030002, 1014.83, 14.59, 64.54,  33.8
20190221031002, 1015.02, 14.44, 64.51,  33.7
20190221032002, 1015.02, 14.31, 65.02,  33.3
20190221033002, 1015.08, 14.18, 64.61,  33.3
20190221034002, 1015.10, 14.07, 63.88,  32.8
20190221035001, 1015.00, 13.93, 64.03,  32.8
20190221040002, 1014.98, 13.75, 63.94,  32.3
20190221041001, 1014.89, 13.57, 61.53,  32.0
20190221042002, 1015.05, 13.48, 62.54,  31.8
20190221043001, 1015.25, 13.35, 61.71,  31.7
20190221044002, 1015.33, 13.21, 62.04,  31.2
20190221045002, 1015.23, 13.13, 61.71,  31.2
20190221050002, 1015.36, 13.02, 60.27,  31.2
20190221051002, 1015.26, 12.87, 59.84,  30.7
20190221052002, 1015.25, 12.79, 60.11,  30.7
20190221053002, 1015.20, 12.68, 59.73,  30.7
20190221054002, 1015.25, 12.56, 59.92,  30.2
20190221055002, 1015.01, 12.47, 60.03,  30.2
20190221060002, 1014.89, 12.39, 59.67,  29.7
20190221061002, 1015.02, 12.32, 59.58,  29.9
20190221062002, 1015.17, 12.22, 59.74,  29.4
20190221063002, 1015.40, 12.12, 58.95,  29.4
20190221064001, 1015.67, 12.06, 59.32,  29.2
20190221065002, 1015.81, 12.02, 59.63,  29.2
20190221070002, 1016.01, 12.11, 61.52,  29.2
20190221071002, 1015.97, 12.27, 61.96,  29.0
20190221072002, 1016.06, 12.54, 61.71,  29.0
20190221073002, 1016.08, 13.10, 56.43,  29.0
20190221074002, 1016.25, 12.71, 59.34,  28.9
20190221075001, 1016.51, 11.82, 62.53,  28.9
20190221080002, 1016.62, 11.62, 62.79,  28.9
20190221081001, 1016.68, 11.61, 62.33,  28.2
20190221082002, 1016.01, 11.79, 61.45,  28.4
20190221083001, 1016.18, 11.96, 62.08,  28.0
20190221084002, 1016.62, 12.25, 59.73,  28.2
20190221085001, 1016.65, 12.48, 58.67,  28.0
20190221090002, 1016.45, 12.68, 58.19,  27.9
20190221091001, 1016.74, 12.90, 58.14,  27.7
20190221092002, 1016.78, 13.08, 56.81,  27.4
20190221093001, 1016.72, 13.32, 54.81,  27.5
20190221094002, 1016.86, 13.68, 56.82,  27.4
20190221095002, 1017.10, 14.14, 60.42,  27.5
20190221100002, 1017.05, 14.70, 57.88,  27.4
20190221101002, 1017.07, 15.28, 54.95,  27.4
20190221102002, 1016.97, 15.73, 52.73,  27.4
20190221103002, 1016.94, 16.13, 51.49,  27.9
20190221104002, 1016.91, 16.39, 49.47,  28.4
20190221105002, 1017.40, 16.18, 48.30,  28.0
20190221110002, 1017.05, 17.03, 46.06,  28.0
20190221111002, 1016.82, 17.73, 43.27,  27.9
20190221112002, 1016.97, 17.97, 42.09,  27.7
20190221113002, 1017.07, 18.37, 40.19,  27.7
20190221114001, 1016.90, 18.31, 39.44,  27.7
20190221115002, 1017.00, 18.46, 38.80,  27.0
20190221120001, 1016.89, 18.89, 37.47,  27.0
20190221121002, 1016.63, 18.49, 37.51,  26.7
20190221122002, 1016.52, 18.19, 38.27,  26.4
20190221123002, 1016.33, 17.81, 38.28,  26.2
20190221124002, 1016.19, 17.86, 38.05,  25.5
20190221125002, 1016.26, 18.01, 37.25,  25.2
20190221130002, 1016.24, 17.82, 36.67,  25.4
20190221131001, 1016.10, 17.78, 36.14,  24.9
20190221132002, 1016.12, 18.11, 35.82,  24.2
20190221133002, 1016.18, 18.19, 35.25,  24.5
20190221134002, 1016.20, 18.72, 34.05,  23.7
20190221135002, 1016.07, 19.13, 33.22,  23.2
20190221140002, 1016.23, 19.27, 32.83,  23.1
20190221141002, 1016.25, 20.01, 31.52,  22.6
20190221142002, 1016.18, 21.28, 29.68,  22.4
20190221143002, 1016.22, 22.36, 28.11,  22.4
20190221144002, 1016.39, 23.46, 26.26,  21.9
20190221145002, 1016.50, 24.47, 24.59,  21.7
20190221150001, 1016.46, 24.69, 24.09,  22.2
20190221151002, 1016.72, 25.98, 22.45,  21.4
20190221152002, 1016.80, 26.85, 21.37,  21.1
20190221153002, 1017.22, 27.00, 21.19,  20.9
20190221154002, 1017.42, 28.15, 20.09,  20.9
20190221155002, 1017.71, 27.70, 20.52,  20.7
20190221160002, 1017.69, 27.60, 20.73,  20.6
20190221161002, 1017.83, 27.23, 20.82,  20.6
20190221162002, 1017.79, 25.69, 22.24,  19.9
20190221163002, 1017.91, 23.67, 24.82,  20.1
20190221164002, 1018.01, 21.68, 27.05,  19.6
20190221165002, 1018.07, 19.04, 29.84,  19.4
20190221170002, 1018.18, 17.83, 32.02,  18.9
20190221171002, 1018.52, 16.76, 34.32,  18.7
20190221172002, 1018.55, 15.52, 36.18,  18.4
20190221173002, 1018.69, 14.62, 37.94,  18.1
