20190129000002, 1007.28, 18.35, 50.33,  74.8
20190129000830, 1007.35, 17.16, 53.68,  82.8
20190129000856, 1007.48, 17.19, 53.72,  83.6
20190129001002, 1007.44, 17.27, 53.64,  82.9
20190129001209, 1007.40, 17.53, 52.63,  78.6
20190129002002, 1007.43, 17.28, 48.68,  75.1
20190129003002, 1007.19, 15.24, 48.85,  73.1
20190129004002, 1007.30, 14.03, 50.50,  71.6
20190129005002, 1007.19, 13.14, 51.06,  70.1
20190129010001, 1007.13, 12.48, 52.45,  69.3
20190129011002, 1007.28, 11.68, 49.46,  68.2
20190129012001, 1007.49, 11.31, 50.53,  67.5
20190129013002, 1007.65, 11.05, 51.91,  66.3
20190129014001, 1007.89, 10.70, 51.10,  66.0
20190129015002, 1008.25, 10.34, 50.92,  65.2
20190129020002, 1008.41, 10.04, 51.90,  64.7
20190129021002, 1008.71,  9.78, 51.62,  64.2
20190129022002, 1009.00,  9.46, 51.60,  63.5
20190129023002, 1009.29,  9.23, 51.51,  62.9
20190129024002, 1009.70,  9.04, 51.64,  62.0
20190129025001, 1009.69,  8.88, 52.52,  61.7
20190129030002, 1010.17,  8.71, 51.83,  60.9
20190129031002, 1010.09,  8.54, 51.44,  60.4
20190129032002, 1010.45,  8.33, 51.29,  59.5
20190129033002, 1011.03,  8.12, 51.61,  59.5
20190129034002, 1011.09,  7.99, 52.34,  59.5
20190129035002, 1011.27,  7.80, 51.86,  58.5
20190129040002, 1011.41,  7.66, 52.23,  58.4
20190129041002, 1011.71,  7.55, 52.19,  58.2
20190129042002, 1011.82,  7.41, 52.27,  58.0
20190129043002, 1011.83,  7.25, 52.35,  57.5
20190129044002, 1012.04,  7.19, 52.45,  56.7
20190129045002, 1012.26,  7.12, 52.05,  56.9
20190129050002, 1012.06,  7.09, 51.88,  56.4
20190129051002, 1011.87,  7.01, 51.83,  55.9
20190129052001, 1010.93,  6.92, 52.12,  55.4
20190129053002, 1011.18,  6.83, 52.05,  55.4
20190129054002, 1011.11,  6.81, 52.14,  55.2
20190129055002, 1010.91,  6.71, 51.92,  55.1
20190129060002, 1011.08,  6.64, 51.61,  54.2
20190129061002, 1011.28,  6.55, 51.80,  54.6
20190129062002, 1011.48,  6.53, 51.33,  53.9
20190129063002, 1011.16,  6.42, 51.43,  53.7
20190129064002, 1011.47,  6.39, 51.15,  53.7
20190129065002, 1011.61,  6.31, 51.44,  53.2
20190129070002, 1011.34,  6.31, 50.95,  53.2
20190129071002, 1011.44,  6.31, 50.66,  52.7
20190129072002, 1011.60,  6.10, 52.49,  52.9
20190129073002, 1011.63,  6.00, 57.23,  52.9
20190129074002, 1011.88,  6.22, 56.68,  52.9
20190129075002, 1012.11,  6.56, 54.55,  52.7
20190129080002, 1012.04,  6.81, 53.63,  52.4
20190129081002, 1011.96,  6.99, 53.25,  52.9
20190129082002, 1012.36,  7.27, 52.76,  52.2
20190129083002, 1012.24,  7.62, 50.81,  52.4
20190129084002, 1012.46,  7.81, 48.26,  52.2
20190129085002, 1012.76,  8.26, 48.00,  52.6
20190129090002, 1013.14,  8.77, 46.49,  52.4
20190129091002, 1013.00,  9.30, 45.27,  52.4
20190129092002, 1012.73,  9.75, 45.94,  53.1
20190129093002, 1012.95, 10.24, 43.30,  52.9
20190129094002, 1013.08, 11.04, 42.56,  52.7
20190129095002, 1012.79, 11.73, 43.01,  53.6
20190129100002, 1013.13, 12.30, 43.93,  53.6
20190129101002, 1013.23, 12.61, 44.36,  53.9
20190129102002, 1013.45, 12.58, 41.47,  54.4
20190129103002, 1013.61, 12.27, 41.07,  54.2
20190129104002, 1013.55, 12.05, 41.16,  53.9
20190129105002, 1013.56, 11.82, 40.66,  54.6
20190129110002, 1013.62, 11.71, 40.75,  53.9
20190129111002, 1013.67, 11.30, 41.52,  54.4
20190129112002, 1013.73, 11.12, 41.26,  54.6
20190129113002, 1013.49, 10.80, 42.52,  54.6
20190129114002, 1013.73, 10.66, 41.78,  54.4
20190129115002, 1013.59, 10.56, 41.41,  54.1
20190129120002, 1013.65, 10.31, 42.18,  53.9
20190129121002, 1013.72, 10.29, 41.51,  53.6
20190129122002, 1013.71, 10.16, 42.31,  53.4
20190129123002, 1013.81, 12.02, 40.33,  53.7
20190129124002, 1014.01, 12.84, 38.05,  54.1
20190129125002, 1013.95, 15.81, 32.32,  54.1
20190129130002, 1014.25, 13.48, 36.48,  53.4
20190129131001, 1014.34, 11.75, 38.35,  53.7
20190129132002, 1014.45, 10.86, 39.90,  53.7
20190129133001, 1014.73, 10.26, 40.49,  53.6
20190129134002, 1014.96,  9.91, 41.51,  53.1
20190129135001, 1014.87,  9.75, 42.01,  53.6
20190129140002, 1015.00,  9.59, 41.91,  53.2
20190129141002, 1015.20,  9.51, 42.15,  53.6
20190129142002, 1015.40,  9.66, 41.67,  53.2
20190129143002, 1015.48, 10.21, 41.78,  53.1
20190129144002, 1015.66, 10.53, 41.10,  52.4
20190129145002, 1015.92, 10.59, 41.34,  52.4
20190129150002, 1016.14, 10.23, 41.24,  52.9
20190129151002, 1016.27,  9.75, 41.53,  52.4
20190129152002, 1016.63,  9.31, 42.89,  52.2
20190129153002, 1016.70,  9.11, 43.53,  52.7
20190129154002, 1017.15,  8.99, 44.07,  52.2
20190129155002, 1017.30,  9.11, 43.83,  51.7
20190129160002, 1017.51,  9.08, 43.84,  51.7
20190129161002, 1017.57,  8.84, 44.20,  51.7
20190129162002, 1017.72,  8.50, 44.80,  51.9
20190129163002, 1017.78,  8.17, 45.50,  51.1
20190129164002, 1018.09,  7.80, 46.65,  51.1
20190129165002, 1018.31,  7.42, 46.82,  50.4
20190129170001, 1018.54,  7.14, 47.74,  50.2
20190129171002, 1018.93,  6.91, 48.64,  51.2
20190129172002, 1019.15,  6.88, 48.94,  50.6
20190129173002, 1019.23,  6.74, 49.14,  50.1
20190129174001, 1019.53,  6.70, 49.09,  50.2
20190129175002, 1019.73,  6.57, 49.28,  49.8
20190129180002, 1020.17,  6.53, 49.34,  49.3
20190129181002, 1020.17,  6.44, 49.09,  49.6
20190129182002, 1020.39,  6.36, 49.26,  49.8
20190129183002, 1020.50,  6.33, 49.17,  48.8
20190129184002, 1020.85,  6.29, 48.95,  48.9
20190129185002, 1021.05,  6.20, 49.03,  48.4
20190129190002, 1021.09,  6.26, 48.71,  48.3
20190129191002, 1021.11,  6.14, 48.72,  47.9
20190129192002, 1021.37,  6.11, 48.60,  47.6
20190129193002, 1021.52,  6.08, 48.61,  48.3
20190129194002, 1021.53,  6.02, 48.49,  48.1
20190129195002, 1021.86,  5.98, 48.99,  48.4
20190129200002, 1022.31,  5.96, 48.82,  48.1
20190129201002, 1022.54,  5.94, 48.98,  47.9
20190129202002, 1022.63, 11.07, 49.95,  47.8
20190129203002, 1022.62, 14.05, 49.93,  48.9
20190129204002, 1022.68, 16.26, 48.78,  50.4
20190129205002, 1022.77, 18.10, 47.50,  51.9
20190129210002, 1022.67, 19.65, 45.48,  53.2
20190129211002, 1022.79, 20.90, 45.58,  55.1
20190129212002, 1022.65, 21.60, 43.73,  55.6
20190129213002, 1022.82, 20.48, 44.88,  56.6
20190129214002, 1023.14, 19.12, 45.55,  56.6
20190129215002, 1023.30, 18.36, 46.53,  56.9
20190129220002, 1023.20, 17.81, 45.11,  56.7
20190129221001, 1023.36, 17.71, 47.38,  56.6
20190129222002, 1023.27, 17.59, 47.66,  57.0
20190129223001, 1023.31, 17.57, 47.63,  57.0
20190129224002, 1023.42, 17.35, 47.10,  56.9
20190129225001, 1023.51, 17.09, 46.97,  56.2
20190129230002, 1023.55, 17.18, 47.48,  56.2
20190129231002, 1023.58, 17.11, 46.80,  56.1
20190129232002, 1023.72, 17.00, 47.79,  56.2
20190129233001, 1023.77, 16.94, 47.32,  56.4
20190129234002, 1023.58, 16.89, 47.99,  56.7
20190129235002, 1023.77, 15.83, 42.45,  55.6
