20190201000002, 1003.27, 11.62, 46.84,  42.6
20190201001002, 1003.21, 11.23, 48.15,  42.3
20190201002001, 1003.54, 10.90, 48.07,  41.8
20190201003002, 1003.28, 10.60, 47.55,  41.1
20190201004002, 1003.61, 10.35, 48.21,  40.5
20190201005002, 1003.72, 10.08, 48.46,  40.3
20190201010002, 1003.74,  9.85, 47.76,  39.8
20190201011002, 1003.71,  9.65, 48.48,  39.6
20190201012002, 1003.68,  9.46, 48.03,  39.0
20190201013002, 1003.95,  9.29, 48.39,  38.8
20190201014002, 1003.97,  9.12, 47.92,  38.3
20190201015001, 1004.00,  8.92, 48.13,  37.6
20190201020002, 1004.23,  8.81, 48.70,  37.6
20190201021001, 1004.33,  8.72, 48.86,  37.8
20190201022002, 1003.93,  8.62, 48.06,  37.3
20190201023001, 1003.95,  8.45, 48.71,  37.3
20190201024002, 1004.38,  8.35, 48.66,  36.3
20190201025002, 1004.68,  8.24, 48.93,  36.3
20190201030002, 1004.96,  8.15, 49.24,  36.0
20190201031002, 1005.17,  8.03, 49.01,  36.3
20190201032002, 1005.41,  7.91, 49.28,  35.7
20190201033002, 1005.36,  7.76, 49.42,  34.5
20190201034001, 1005.49,  7.65, 49.60,  34.7
20190201035002, 1005.45,  7.58, 49.68,  34.5
20190201040002, 1005.67,  7.48, 50.08,  35.3
20190201041002, 1005.99,  7.38, 49.71,  34.5
20190201042001, 1005.82,  7.23, 49.67,  34.3
20190201043002, 1006.01,  7.19, 49.87,  34.2
20190201044001, 1006.17,  7.10, 49.60,  33.8
20190201045002, 1006.53,  7.03, 49.71,  34.3
20190201050002, 1006.26,  6.94, 49.60,  34.0
20190201051002, 1006.60,  6.86, 49.82,  33.2
20190201052002, 1006.73,  6.76, 49.65,  33.2
20190201053002, 1007.02,  6.71, 49.26,  32.8
20190201054002, 1007.15,  6.65, 49.48,  33.3
20190201055001, 1007.33,  6.57, 50.14,  33.0
20190201060002, 1007.59,  6.49, 49.84,  32.5
20190201061002, 1007.54,  6.41, 49.45,  32.7
20190201062002, 1007.76,  6.33, 49.74,  32.0
20190201063002, 1008.08,  6.23, 49.56,  32.5
20190201064001, 1008.05,  6.20, 49.54,  32.3
