20190123230539, 1007.55, 21.01, 60.73,  17.9
20190123230600, 1007.53, 20.90, 59.90,  17.4
20190123230657, 1007.56, 20.78, 60.96,  17.1
20190123230841, 1007.50, 20.67, 61.50,  16.1
20190123231002, 1007.51, 20.56, 60.86,  15.8
20190123231150, 1007.62, 20.48, 61.61,  17.4
20190123231729, 1007.63, 19.80, 57.88,  36.3
20190123231922, 1007.61, 19.86, 59.43,  36.8
20190123232002, 1007.55, 19.89, 60.02,  37.0
20190123233002, 1007.64, 19.93, 59.99,  40.8
20190123234001, 1007.69, 19.58, 57.76,  40.1
20190123235002, 1007.66, 19.50, 57.78,  40.5
