20190206000001, 1022.86, 16.55, 57.74,   0.0
20190206000012, 1022.89, 16.54, 57.41,   0.0
20190206000031, 1022.91, 16.52, 57.82,   0.0
20190206000055, 1022.81, 16.46, 58.32,  29.2
20190206001002, 1022.70, 16.12, 58.29,  38.5
20190206002001, 1022.77, 15.64, 60.56,  24.7
20190206003002, 1022.58, 15.28, 59.87,  21.7
20190206004001, 1022.54, 14.71, 60.56,  20.4
20190206005002, 1022.30, 14.35, 60.32,  20.6
20190206010002, 1022.36, 14.03, 60.31,  20.2
20190206011002, 1022.17, 13.63, 61.56,  19.9
20190206012001, 1022.37, 13.43, 60.35,  19.1
20190206013002, 1022.20, 13.07, 62.02,  19.2
20190206014002, 1022.12, 12.81, 61.10,  19.1
20190206015002, 1022.01, 12.60, 60.94,  18.1
20190206020002, 1021.87, 12.42, 61.01,  17.4
20190206021002, 1021.42, 12.25, 60.89,  17.9
20190206022002, 1020.98, 12.03, 61.13,  17.2
20190206023002, 1021.10, 11.87, 61.25,  16.9
20190206024002, 1021.17, 11.71, 61.80,  16.6
20190206025001, 1021.10, 11.55, 61.57,  16.6
20190206030002, 1020.77, 11.42, 61.61,  15.8
20190206031002, 1020.58, 11.30, 61.84,  26.5
20190206032002, 1020.42, 11.16, 62.07,  26.4
20190206033002, 1020.34, 11.05, 62.13,  24.9
20190206034002, 1020.26, 10.93, 62.23,  24.9
20190206035002, 1019.95, 10.83, 62.31,  22.7
20190206040002, 1019.86, 10.71, 62.46,  18.2
20190206041002, 1019.99, 10.61, 62.65,  16.9
20190206042002, 1019.94, 10.54, 62.83,  16.4
20190206043002, 1019.94, 10.45, 62.87,  14.6
20190206044002, 1019.74, 10.40, 63.11,  21.9
20190206045002, 1019.62, 10.30, 63.04,  21.7
20190206050002, 1019.30, 10.24, 63.09,  21.4
20190206051002, 1019.32, 10.18, 63.13,  21.9
20190206052002, 1019.35, 10.11, 63.08,  21.4
20190206053002, 1019.39, 10.05, 63.27,  21.7
20190206054001, 1019.39,  9.98, 63.32,  21.4
20190206055002, 1019.30,  9.94, 63.23,  21.2
