20190117000002, 1013.78, 18.78, 40.12,  29.0
20190117003002, 1013.39, 19.02, 42.99,  28.4
20190117010002, 1013.48, 16.02, 43.30,  26.2
20190117013002, 1013.23, 14.02, 44.97,  25.2
20190117020002, 1013.15, 12.48, 46.29,  23.9
20190117023002, 1012.89, 11.33, 47.21,  22.9
20190117030002, 1012.57, 10.38, 48.13,  21.7
20190117033002, 1012.74,  9.68, 48.81,  20.2
20190117040002, 1012.69,  9.08, 49.34,  19.6
20190117043002, 1012.37,  8.58, 49.72,  18.2
20190117050002, 1012.03,  8.11, 50.05,  17.9
20190117053002, 1012.19,  7.68, 50.60,  17.4
20190117060002, 1012.16,  7.27, 51.06,  17.6
20190117063001, 1011.61,  6.96, 51.39,  16.4
20190117070002, 1011.48,  6.79, 51.61,  15.9
20190117073002, 1011.21,  9.34, 63.06,  16.1
20190117080002, 1010.84, 10.72, 50.59,  17.1
20190117083002, 1010.83, 12.03, 44.58,  17.1
20190117090002, 1010.43, 12.79, 41.33,  17.1
20190117093002, 1010.18, 13.53, 38.83,  17.4
20190117100002, 1009.90, 14.02, 36.94,  17.2
20190117103002, 1009.28, 14.12, 35.22,  17.1
20190117110002, 1008.62, 13.33, 36.47,  17.1
20190117113002, 1007.93, 12.21, 37.08,  16.6
20190117120002, 1007.00, 11.58, 38.20,  16.1
20190117123002, 1006.45, 11.04, 38.97,  16.3
20190117130002, 1005.93, 10.67, 39.78,  15.3
20190117133002, 1005.53, 10.44, 40.49,  15.1
20190117140001, 1005.22, 10.38, 40.60,  14.9
20190117143001, 1005.31, 10.34, 40.98,  14.4
20190117150001, 1005.24, 10.16, 41.10,  14.4
20190117153002, 1005.32, 10.08, 41.73,  13.9
20190117160002, 1005.47,  9.97, 41.70,  13.8
20190117163002, 1006.12,  9.86, 42.08,  14.1
20190117170002, 1006.26,  9.70, 43.22,  13.4
20190117173002, 1006.77,  9.44, 44.72,  13.1
20190117180002, 1006.71,  9.16, 45.02,  13.1
20190117183002, 1006.80,  8.97, 45.95,  12.8
20190117190002, 1007.00,  8.82, 46.37,  12.6
20190117193002, 1006.95,  8.78, 46.44,  12.6
20190117200002, 1007.36,  8.67, 46.81,  12.6
20190117203002, 1007.67, 13.29, 62.48,  13.6
20190117210002, 1008.13, 18.61, 56.04,  16.4
20190117213001, 1007.62, 21.62, 49.55,  18.2
20190117220001, 1007.75, 21.72, 44.96,  18.4
20190117223001, 1008.08, 21.71, 47.48,  19.6
20190117225705, 1008.42, 21.32, 44.00,  17.6
20190117231128, 1008.69, 21.11, 44.93,  16.6
20190117234713, 1009.13, 20.78, 47.86,  53.1
20190117234927, 1008.93, 20.79, 46.10,  51.2
20190117234937, 1008.98, 20.80, 47.21,  50.6
20190117235145, 1009.14, 20.88, 45.73,  52.7
20190117235223, 1009.23, 20.88, 46.48,  53.9
20190117235313, 1009.00, 20.94, 44.67,  52.9
