20190219000002, 1027.36, 16.06, 43.68,  43.4
20190219000046, 1027.34, 16.05, 44.13,  42.5
20190219000102, 1027.33, 16.04, 43.85,  41.8
20190219000202, 1027.37, 16.03, 43.79,  41.1
20190219000755, 1027.33, 16.16, 43.83,  43.9
20190219000905, 1027.24, 16.45, 43.68,  41.8
20190219001002, 1027.29, 16.23, 43.28,  41.0
20190219001026, 1027.32, 16.17, 42.31,  40.8
20190219002002, 1027.54, 15.46, 41.11,  39.5
20190219003002, 1027.55, 15.46, 40.67,  38.6
20190219004002, 1027.73, 15.29, 40.70,  38.1
20190219005002, 1027.52, 15.02, 40.62,  37.6
20190219010002, 1027.47, 14.77, 40.59,  37.1
20190219011001, 1027.48, 14.54, 40.89,  36.5
20190219012002, 1027.48, 14.28, 41.04,  36.0
20190219013001, 1027.50, 14.03, 41.05,  35.7
20190219014002, 1027.53, 13.80, 41.18,  35.2
20190219015001, 1027.37, 13.56, 41.31,  34.7
20190219020002, 1027.15, 13.36, 41.56,  34.3
20190219021002, 1026.92, 13.15, 41.70,  33.8
20190219022002, 1026.75, 12.96, 41.83,  33.7
20190219023002, 1026.59, 12.75, 42.04,  33.3
20190219024001, 1026.56, 12.58, 42.21,  33.0
20190219025002, 1026.72, 12.43, 42.37,  32.7
20190219030002, 1026.68, 12.25, 42.61,  32.3
20190219031002, 1026.60, 12.11, 42.72,  32.3
20190219032002, 1026.76, 12.01, 42.90,  32.0
20190219033001, 1026.60, 11.90, 43.12,  31.7
20190219034002, 1026.18, 11.81, 43.30,  31.7
20190219035002, 1026.15, 11.64, 43.36,  31.3
20190219040002, 1026.23, 11.54, 43.47,  31.2
20190219041002, 1026.46, 11.46, 43.73,  31.2
20190219042002, 1026.58, 11.38, 43.94,  31.0
20190219043002, 1026.66, 11.25, 44.00,  30.7
20190219044002, 1026.66, 11.18, 44.37,  30.5
20190219045002, 1026.61, 11.09, 44.30,  30.3
20190219050002, 1026.33, 11.01, 44.72,  30.2
20190219051002, 1026.30, 10.94, 44.53,  30.0
20190219052002, 1026.30, 10.88, 44.81,  29.9
