20190127000001, 1009.21, 22.34, 45.59,  25.7
20190127001002, 1009.28, 22.41, 44.76,  27.4
20190127002002, 1009.16, 22.42, 44.32,  25.2
20190127003002, 1009.22, 22.49, 44.99,  25.5
20190127004002, 1009.26, 22.48, 44.50,  26.0
20190127005001, 1009.44, 22.54, 43.91,  26.4
20190127010002, 1009.69, 22.55, 45.87,  27.2
20190127011002, 1009.85, 22.56, 46.79,  26.0
20190127012002, 1009.91, 22.56, 45.36,  26.4
20190127013001, 1010.20, 22.58, 45.11,  25.9
20190127014002, 1010.38, 20.16, 34.75,  25.2
20190127015002, 1010.44, 18.32, 38.56,  23.9
20190127020002, 1010.78, 17.08, 40.02,  23.5
20190127021002, 1010.88, 16.38, 42.24,  23.1
20190127022002, 1011.09, 15.86, 42.37,  23.1
20190127023002, 1011.05, 15.30, 42.87,  21.4
20190127024002, 1011.17, 14.70, 43.54,  21.2
20190127025002, 1011.27, 14.11, 44.24,  20.6
20190127030001, 1011.29, 13.74, 44.45,  20.7
20190127031002, 1011.21, 13.22, 44.96,  19.6
20190127032002, 1011.20, 12.74, 45.56,  19.4
20190127033002, 1011.27, 12.23, 46.21,  18.7
20190127034002, 1011.50, 11.80, 46.86,  18.4
20190127035002, 1011.50, 11.27, 47.72,  18.1
20190127040002, 1011.60, 10.98, 48.06,  17.6
20190127041002, 1011.84, 10.56, 48.65,  17.7
20190127042002, 1012.17, 10.30, 49.00,  17.2
20190127043002, 1012.28, 10.06, 49.32,  17.1
20190127044002, 1012.46,  9.79, 49.64,  16.9
20190127045001, 1012.68,  9.53, 50.13,  17.1
20190127050002, 1012.89,  9.25, 50.43,  15.9
20190127051002, 1013.28,  9.02, 50.71,  15.9
20190127052002, 1013.57,  8.81, 50.99,  16.1
20190127053002, 1013.56,  8.57, 51.33,  15.9
20190127054002, 1013.67,  8.31, 51.80,  15.8
20190127055002, 1013.79,  8.13, 51.95,  16.4
20190127060002, 1013.83,  7.96, 52.07,  15.3
20190127061002, 1013.91,  7.79, 52.30,  15.1
20190127062002, 1014.22,  7.68, 52.31,  15.3
20190127063002, 1014.34,  7.54, 52.34,  14.8
20190127064002, 1014.73,  7.40, 52.51,  14.4
20190127065002, 1014.89,  7.28, 52.57,  14.1
20190127070002, 1015.08,  7.17, 52.69,  14.3
20190127071002, 1015.19,  7.06, 52.82,  13.8
20190127072002, 1015.36,  6.95, 52.96,  13.9
20190127073002, 1015.45,  7.00, 53.15,  13.6
20190127074002, 1015.65,  6.97, 53.55,  13.8
20190127075002, 1015.90,  7.16, 54.09,  13.6
20190127080002, 1016.08,  7.32, 55.06,  13.6
20190127081002, 1016.24,  7.50, 55.94,  13.4
20190127082002, 1016.42,  7.67, 56.67,  13.8
20190127083002, 1016.23,  7.76, 56.79,  13.4
20190127084002, 1016.19,  7.95, 57.52,  13.3
20190127085002, 1016.22,  8.20, 58.58,  13.3
20190127090002, 1016.43,  8.51, 60.12,  13.8
20190127091001, 1016.45,  8.78, 61.11,  13.4
20190127092002, 1016.52,  9.08, 61.58,  13.6
20190127093002, 1016.53,  9.34, 57.77,  13.8
20190127094002, 1016.56,  9.77, 58.25,  13.8
20190127095002, 1016.64,  9.12, 44.70,   0.0
20190127100002, 1016.70,  8.97, 42.55,   0.0
20190127101001, 1016.61,  9.60, 41.27,   0.0
20190127102002, 1016.61,  9.34, 41.26,   0.0
